zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,Total
crudesteel_Region9Shanghai_crudesteel_Region23Sichuan,0.0,0.0,1578.2015543284324,0.0,0.0,0.0,1578.2015543284324
crudesteel_Region9Shanghai_crudesteel_Region24Guizhou,0.0,0.0,1951.334584319807,0.0,0.0,0.0,1951.334584319807
crudesteel_Region9Shanghai_crudesteel_Region25Yunnan,0.0,0.0,2440.6279360215876,0.0,0.0,0.0,2440.6279360215876
crudesteel_Region9Shanghai_crudesteel_Region27Shaanxi,0.0,0.0,1105.4328565915962,0.0,0.0,0.0,1105.4328565915962
crudesteel_Region9Shanghai_crudesteel_Region28Gansu,0.0,0.0,1383.2604558953583,0.0,0.0,0.0,1383.2604558953583
crudesteel_Region9Shanghai_crudesteel_Region29Qinghai,0.0,0.0,1527.0718732662483,0.0,0.0,0.0,1527.0718732662483
crudesteel_Region9Shanghai_crudesteel_Region30Ningxia,0.0,0.0,1227.0239793306605,0.0,0.0,0.0,1227.0239793306605
crudesteel_Region9Shanghai_crudesteel_Region31Xinjiang,0.0,0.0,2522.920359852277,0.0,0.0,0.0,2522.920359852277
crudesteel_Region10Jiangsu_crudesteel_Region1Beijing,0.0,0.0,870.7253493704557,0.0,0.0,0.0,870.7253493704557
crudesteel_Region10Jiangsu_crudesteel_Region2Tianjin,0.0,0.0,900.2936167819134,0.0,0.0,0.0,900.2936167819134
crudesteel_Region10Jiangsu_crudesteel_Region3Hebei,0.0,0.0,780.2411550170566,0.0,0.0,0.0,780.2411550170566
crudesteel_Region10Jiangsu_crudesteel_Region4Shanxi,0.0,0.0,867.3368748176898,0.0,0.0,0.0,867.3368748176898
crudesteel_Region10Jiangsu_crudesteel_Region5Innermongolia,0.0,0.0,1067.7399000608923,0.0,0.0,0.0,1067.7399000608923
crudesteel_Region10Jiangsu_crudesteel_Region6Liaoning,0.0,0.0,854.3262908165548,0.0,0.0,0.0,854.3262908165548
crudesteel_Region10Jiangsu_crudesteel_Region7Jilin,0.0,0.0,1010.5952360170854,0.0,0.0,0.0,1010.5952360170854
crudesteel_Region10Jiangsu_crudesteel_Region8Heilongjiang,0.0,0.0,1141.6292075823392,0.0,0.0,0.0,1141.6292075823392
crudesteel_Region10Jiangsu_crudesteel_Region9Shanghai,0.0,0.0,4160.948551366413,0.0,0.0,0.0,4160.948551366413
crudesteel_Region10Jiangsu_crudesteel_Region11Zhejiang,0.0,0.0,2.5815932423604615e6,0.0,0.0,0.0,2.5815932423604615e6
crudesteel_Region10Jiangsu_crudesteel_Region12Anhui,0.0,0.0,875.4404613931026,0.0,0.0,0.0,875.4404613931026
crudesteel_Region10Jiangsu_crudesteel_Region13Fujian,0.0,0.0,25490.047717051886,0.0,0.0,0.0,25490.047717051886
crudesteel_Region10Jiangsu_crudesteel_Region14Jiangxi,0.0,0.0,2638.9191859674015,0.0,0.0,0.0,2638.9191859674015
crudesteel_Region10Jiangsu_crudesteel_Region15Shandong,0.0,0.0,779.9794389865164,0.0,0.0,0.0,779.9794389865164
crudesteel_Region10Jiangsu_crudesteel_Region16Henan,0.0,0.0,847.489395032654,0.0,0.0,0.0,847.489395032654
crudesteel_Region10Jiangsu_crudesteel_Region17Hubei,0.0,0.0,1392.6249633300042,0.0,0.0,0.0,1392.6249633300042
crudesteel_Region10Jiangsu_crudesteel_Region18Hunan,0.0,0.0,2077.5844784871542,0.0,0.0,0.0,2077.5844784871542
crudesteel_Region10Jiangsu_crudesteel_Region19Guangdong,0.0,0.0,4922.299785133845,0.0,0.0,0.0,4922.299785133845
crudesteel_Region10Jiangsu_crudesteel_Region20Guangxi,0.0,0.0,1953.433613157433,0.0,0.0,0.0,1953.433613157433
crudesteel_Region10Jiangsu_crudesteel_Region21Hainan,0.0,0.0,2302.0480393082407,0.0,0.0,0.0,2302.0480393082407
crudesteel_Region10Jiangsu_crudesteel_Region22Chongqing,0.0,0.0,1907.1960119386758,0.0,0.0,0.0,1907.1960119386758
crudesteel_Region10Jiangsu_crudesteel_Region23Sichuan,0.0,0.0,1880.3954048025428,0.0,0.0,0.0,1880.3954048025428
crudesteel_Region10Jiangsu_crudesteel_Region24Guizhou,0.0,0.0,2663.507332251056,0.0,0.0,0.0,2663.507332251056
crudesteel_Region10Jiangsu_crudesteel_Region25Yunnan,0.0,0.0,3392.1141614846883,0.0,0.0,0.0,3392.1141614846883
crudesteel_Region10Jiangsu_crudesteel_Region27Shaanxi,0.0,0.0,1178.6927944691627,0.0,0.0,0.0,1178.6927944691627
crudesteel_Region10Jiangsu_crudesteel_Region28Gansu,0.0,0.0,1524.7513897177905,0.0,0.0,0.0,1524.7513897177905
crudesteel_Region10Jiangsu_crudesteel_Region29Qinghai,0.0,0.0,1715.6010340439354,0.0,0.0,0.0,1715.6010340439354
crudesteel_Region10Jiangsu_crudesteel_Region30Ningxia,0.0,0.0,1310.2611928575989,0.0,0.0,0.0,1310.2611928575989
crudesteel_Region10Jiangsu_crudesteel_Region31Xinjiang,0.0,0.0,2995.034809971321,0.0,0.0,0.0,2995.034809971321
crudesteel_Region11Zhejiang_crudesteel_Region1Beijing,0.0,0.0,871.0722101727795,0.0,0.0,0.0,871.0722101727795
crudesteel_Region11Zhejiang_crudesteel_Region2Tianjin,0.0,0.0,887.5067924293073,0.0,0.0,0.0,887.5067924293073
crudesteel_Region11Zhejiang_crudesteel_Region3Hebei,0.0,0.0,803.1713573240773,0.0,0.0,0.0,803.1713573240773
crudesteel_Region11Zhejiang_crudesteel_Region4Shanxi,0.0,0.0,870.5407151640452,0.0,0.0,0.0,870.5407151640452
crudesteel_Region11Zhejiang_crudesteel_Region5Innermongolia,0.0,0.0,1031.9985653601127,0.0,0.0,0.0,1031.9985653601127
crudesteel_Region11Zhejiang_crudesteel_Region6Liaoning,0.0,0.0,843.6233245971273,0.0,0.0,0.0,843.6233245971273
crudesteel_Region11Zhejiang_crudesteel_Region7Jilin,0.0,0.0,978.3735007235151,0.0,0.0,0.0,978.3735007235151
crudesteel_Region11Zhejiang_crudesteel_Region8Heilongjiang,0.0,0.0,1092.4629696843097,0.0,0.0,0.0,1092.4629696843097
crudesteel_Region11Zhejiang_crudesteel_Region9Shanghai,0.0,0.0,1007.0860936419296,0.0,0.0,0.0,1007.0860936419296
crudesteel_Region11Zhejiang_crudesteel_Region10Jiangsu,0.0,0.0,689.8487483125135,0.0,0.0,0.0,689.8487483125135
crudesteel_Region11Zhejiang_crudesteel_Region12Anhui,0.0,0.0,743.0677943919904,0.0,0.0,0.0,743.0677943919904
crudesteel_Region11Zhejiang_crudesteel_Region13Fujian,0.0,0.0,7574.918343788575,0.0,0.0,0.0,7574.918343788575
crudesteel_Region11Zhejiang_crudesteel_Region14Jiangxi,0.0,0.0,1376.267952086584,0.0,0.0,0.0,1376.267952086584
crudesteel_Region11Zhejiang_crudesteel_Region15Shandong,0.0,0.0,795.5185386941718,0.0,0.0,0.0,795.5185386941718
crudesteel_Region11Zhejiang_crudesteel_Region16Henan,0.0,0.0,839.0742545988577,0.0,0.0,0.0,839.0742545988577
crudesteel_Region11Zhejiang_crudesteel_Region17Hubei,0.0,0.0,1036.2277731685017,0.0,0.0,0.0,1036.2277731685017
crudesteel_Region11Zhejiang_crudesteel_Region18Hunan,0.0,0.0,1417.4871007512465,0.0,0.0,0.0,1417.4871007512465
crudesteel_Region11Zhejiang_crudesteel_Region19Guangdong,0.0,0.0,3030.7752785108305,0.0,0.0,0.0,3030.7752785108305
crudesteel_Region11Zhejiang_crudesteel_Region20Guangxi,0.0,0.0,1652.5032127881664,0.0,0.0,0.0,1652.5032127881664
crudesteel_Region11Zhejiang_crudesteel_Region21Hainan,0.0,0.0,1875.9268741939936,0.0,0.0,0.0,1875.9268741939936
crudesteel_Region11Zhejiang_crudesteel_Region22Chongqing,0.0,0.0,1545.6979163524004,0.0,0.0,0.0,1545.6979163524004
crudesteel_Region11Zhejiang_crudesteel_Region23Sichuan,0.0,0.0,1571.7938761693893,0.0,0.0,0.0,1571.7938761693893
crudesteel_Region11Zhejiang_crudesteel_Region24Guizhou,0.0,0.0,1998.2176865040205,0.0,0.0,0.0,1998.2176865040205
crudesteel_Region11Zhejiang_crudesteel_Region25Yunnan,0.0,0.0,2543.116771650286,0.0,0.0,0.0,2543.116771650286
crudesteel_Region11Zhejiang_crudesteel_Region27Shaanxi,0.0,0.0,1080.4680597630409,0.0,0.0,0.0,1080.4680597630409
crudesteel_Region11Zhejiang_crudesteel_Region28Gansu,0.0,0.0,1368.8470269058903,0.0,0.0,0.0,1368.8470269058903
crudesteel_Region11Zhejiang_crudesteel_Region29Qinghai,0.0,0.0,1516.209023843674,0.0,0.0,0.0,1516.209023843674
crudesteel_Region11Zhejiang_crudesteel_Region30Ningxia,0.0,0.0,1214.6379931889453,0.0,0.0,0.0,1214.6379931889453
crudesteel_Region11Zhejiang_crudesteel_Region31Xinjiang,0.0,0.0,2522.193973066743,0.0,0.0,0.0,2522.193973066743
crudesteel_Region12Anhui_crudesteel_Region1Beijing,0.0,0.0,888.4161166143256,0.0,0.0,0.0,888.4161166143256
crudesteel_Region12Anhui_crudesteel_Region2Tianjin,0.0,0.0,925.5660157340244,0.0,0.0,0.0,925.5660157340244
crudesteel_Region12Anhui_crudesteel_Region3Hebei,0.0,0.0,779.0765446136265,0.0,0.0,0.0,779.0765446136265
crudesteel_Region12Anhui_crudesteel_Region4Shanxi,0.0,0.0,858.7590196885271,0.0,0.0,0.0,858.7590196885271
crudesteel_Region12Anhui_crudesteel_Region5Innermongolia,0.0,0.0,1077.8571661290991,0.0,0.0,0.0,1077.8571661290991
crudesteel_Region12Anhui_crudesteel_Region6Liaoning,0.0,0.0,887.7951104821403,0.0,0.0,0.0,887.7951104821403
crudesteel_Region12Anhui_crudesteel_Region7Jilin,0.0,0.0,1043.146542199242,0.0,0.0,0.0,1043.146542199242
crudesteel_Region12Anhui_crudesteel_Region8Heilongjiang,0.0,0.0,1171.7354605047499,0.0,0.0,0.0,1171.7354605047499
crudesteel_Region12Anhui_crudesteel_Region9Shanghai,0.0,0.0,2593.1458490274795,0.0,0.0,0.0,2593.1458490274795
crudesteel_Region12Anhui_crudesteel_Region10Jiangsu,0.0,0.0,1376.741360558396,0.0,0.0,0.0,1376.741360558396
crudesteel_Region12Anhui_crudesteel_Region11Zhejiang,0.0,0.0,5257.905329531403,0.0,0.0,0.0,5257.905329531403
crudesteel_Region12Anhui_crudesteel_Region13Fujian,0.0,0.0,1.0620542813552446e6,0.0,0.0,0.0,1.0620542813552446e6
crudesteel_Region12Anhui_crudesteel_Region14Jiangxi,0.0,0.0,5792.944673232231,0.0,0.0,0.0,5792.944673232231
crudesteel_Region12Anhui_crudesteel_Region15Shandong,0.0,0.0,799.9896315523403,0.0,0.0,0.0,799.9896315523403
crudesteel_Region12Anhui_crudesteel_Region16Henan,0.0,0.0,816.0512626915855,0.0,0.0,0.0,816.0512626915855
crudesteel_Region12Anhui_crudesteel_Region17Hubei,0.0,0.0,1668.8106668588853,0.0,0.0,0.0,1668.8106668588853
crudesteel_Region12Anhui_crudesteel_Region18Hunan,0.0,0.0,2839.1875357946287,0.0,0.0,0.0,2839.1875357946287
crudesteel_Region12Anhui_crudesteel_Region19Guangdong,0.0,0.0,8457.161157831826,0.0,0.0,0.0,8457.161157831826
crudesteel_Region12Anhui_crudesteel_Region20Guangxi,0.0,0.0,2096.6915458553112,0.0,0.0,0.0,2096.6915458553112
crudesteel_Region12Anhui_crudesteel_Region21Hainan,0.0,0.0,2583.0623374980264,0.0,0.0,0.0,2583.0623374980264
crudesteel_Region12Anhui_crudesteel_Region22Chongqing,0.0,0.0,2126.9047436050187,0.0,0.0,0.0,2126.9047436050187
crudesteel_Region12Anhui_crudesteel_Region23Sichuan,0.0,0.0,2048.887548176512,0.0,0.0,0.0,2048.887548176512
crudesteel_Region12Anhui_crudesteel_Region24Guizhou,0.0,0.0,3248.175128651431,0.0,0.0,0.0,3248.175128651431
crudesteel_Region12Anhui_crudesteel_Region25Yunnan,0.0,0.0,4164.030488659744,0.0,0.0,0.0,4164.030488659744
crudesteel_Region12Anhui_crudesteel_Region27Shaanxi,0.0,0.0,1189.5860743775972,0.0,0.0,0.0,1189.5860743775972
crudesteel_Region12Anhui_crudesteel_Region28Gansu,0.0,0.0,1572.46916080248,0.0,0.0,0.0,1572.46916080248
crudesteel_Region12Anhui_crudesteel_Region29Qinghai,0.0,0.0,1787.5859437669064,0.0,0.0,0.0,1787.5859437669064
crudesteel_Region12Anhui_crudesteel_Region30Ningxia,0.0,0.0,1330.1449434600786,0.0,0.0,0.0,1330.1449434600786
crudesteel_Region12Anhui_crudesteel_Region31Xinjiang,0.0,0.0,3189.2861022481493,0.0,0.0,0.0,3189.2861022481493
crudesteel_Region13Fujian_crudesteel_Region1Beijing,0.0,0.0,842.5511309617565,0.0,0.0,0.0,842.5511309617565
crudesteel_Region13Fujian_crudesteel_Region2Tianjin,0.0,0.0,850.9077692291614,0.0,0.0,0.0,850.9077692291614
crudesteel_Region13Fujian_crudesteel_Region3Hebei,0.0,0.0,786.0232987893023,0.0,0.0,0.0,786.0232987893023
crudesteel_Region13Fujian_crudesteel_Region4Shanxi,0.0,0.0,822.7981107377833,0.0,0.0,0.0,822.7981107377833
crudesteel_Region13Fujian_crudesteel_Region5Innermongolia,0.0,0.0,947.9587465580955,0.0,0.0,0.0,947.9587465580955
crudesteel_Region13Fujian_crudesteel_Region6Liaoning,0.0,0.0,842.6070336782312,0.0,0.0,0.0,842.6070336782312
crudesteel_Region13Fujian_crudesteel_Region7Jilin,0.0,0.0,943.3962442101902,0.0,0.0,0.0,943.3962442101902
crudesteel_Region13Fujian_crudesteel_Region8Heilongjiang,0.0,0.0,1029.1572744505181,0.0,0.0,0.0,1029.1572744505181
crudesteel_Region13Fujian_crudesteel_Region9Shanghai,0.0,0.0,756.2298663348147,0.0,0.0,0.0,756.2298663348147
crudesteel_Region13Fujian_crudesteel_Region10Jiangsu,0.0,0.0,678.1985998335133,0.0,0.0,0.0,678.1985998335133
crudesteel_Region13Fujian_crudesteel_Region11Zhejiang,0.0,0.0,715.7776371233473,0.0,0.0,0.0,715.7776371233473
crudesteel_Region13Fujian_crudesteel_Region12Anhui,0.0,0.0,665.4011313857712,0.0,0.0,0.0,665.4011313857712
crudesteel_Region13Fujian_crudesteel_Region14Jiangxi,0.0,0.0,677.4477559372876,0.0,0.0,0.0,677.4477559372876
crudesteel_Region13Fujian_crudesteel_Region15Shandong,0.0,0.0,777.1213535695225,0.0,0.0,0.0,777.1213535695225
crudesteel_Region13Fujian_crudesteel_Region16Henan,0.0,0.0,767.6386797193798,0.0,0.0,0.0,767.6386797193798
crudesteel_Region13Fujian_crudesteel_Region17Hubei,0.0,0.0,736.4754211453604,0.0,0.0,0.0,736.4754211453604
crudesteel_Region13Fujian_crudesteel_Region18Hunan,0.0,0.0,819.5790059629113,0.0,0.0,0.0,819.5790059629113
crudesteel_Region13Fujian_crudesteel_Region19Guangdong,0.0,0.0,1653.1758139271135,0.0,0.0,0.0,1653.1758139271135
crudesteel_Region13Fujian_crudesteel_Region20Guangxi,0.0,0.0,1186.2778122068544,0.0,0.0,0.0,1186.2778122068544
crudesteel_Region13Fujian_crudesteel_Region21Hainan,0.0,0.0,1317.49133421717,0.0,0.0,0.0,1317.49133421717
crudesteel_Region13Fujian_crudesteel_Region22Chongqing,0.0,0.0,1131.1636079535272,0.0,0.0,0.0,1131.1636079535272
crudesteel_Region13Fujian_crudesteel_Region23Sichuan,0.0,0.0,1193.3337903415727,0.0,0.0,0.0,1193.3337903415727
crudesteel_Region13Fujian_crudesteel_Region24Guizhou,0.0,0.0,1376.129686805227,0.0,0.0,0.0,1376.129686805227
crudesteel_Region13Fujian_crudesteel_Region25Yunnan,0.0,0.0,1819.405352425826,0.0,0.0,0.0,1819.405352425826
crudesteel_Region13Fujian_crudesteel_Region27Shaanxi,0.0,0.0,905.5442092162859,0.0,0.0,0.0,905.5442092162859
crudesteel_Region13Fujian_crudesteel_Region28Gansu,0.0,0.0,1143.5709429116503,0.0,0.0,0.0,1143.5709429116503
crudesteel_Region13Fujian_crudesteel_Region29Qinghai,0.0,0.0,1255.0316221934227,0.0,0.0,0.0,1255.0316221934227
crudesteel_Region13Fujian_crudesteel_Region30Ningxia,0.0,0.0,1055.350549081481,0.0,0.0,0.0,1055.350549081481
crudesteel_Region13Fujian_crudesteel_Region31Xinjiang,0.0,0.0,2039.3644381171457,0.0,0.0,0.0,2039.3644381171457
crudesteel_Region14Jiangxi_crudesteel_Region1Beijing,0.0,0.0,874.503426178245,0.0,0.0,0.0,874.503426178245
crudesteel_Region14Jiangxi_crudesteel_Region2Tianjin,0.0,0.0,897.3612602213781,0.0,0.0,0.0,897.3612602213781
crudesteel_Region14Jiangxi_crudesteel_Region3Hebei,0.0,0.0,785.5245281457782,0.0,0.0,0.0,785.5245281457782
crudesteel_Region14Jiangxi_crudesteel_Region4Shanxi,0.0,0.0,826.6434784421618,0.0,0.0,0.0,826.6434784421618
crudesteel_Region14Jiangxi_crudesteel_Region5Innermongolia,0.0,0.0,993.8632148436126,0.0,0.0,0.0,993.8632148436126
crudesteel_Region14Jiangxi_crudesteel_Region6Liaoning,0.0,0.0,894.1561501265952,0.0,0.0,0.0,894.1561501265952
crudesteel_Region14Jiangxi_crudesteel_Region7Jilin,0.0,0.0,1015.8825818790514,0.0,0.0,0.0,1015.8825818790514
crudesteel_Region14Jiangxi_crudesteel_Region8Heilongjiang,0.0,0.0,1116.8317402139617,0.0,0.0,0.0,1116.8317402139617
crudesteel_Region14Jiangxi_crudesteel_Region9Shanghai,0.0,0.0,1048.1232662555196,0.0,0.0,0.0,1048.1232662555196
crudesteel_Region14Jiangxi_crudesteel_Region10Jiangsu,0.0,0.0,786.8255816248579,0.0,0.0,0.0,786.8255816248579
crudesteel_Region14Jiangxi_crudesteel_Region11Zhejiang,0.0,0.0,1006.6543768187287,0.0,0.0,0.0,1006.6543768187287
crudesteel_Region14Jiangxi_crudesteel_Region12Anhui,0.0,0.0,690.6436159064807,0.0,0.0,0.0,690.6436159064807
crudesteel_Region14Jiangxi_crudesteel_Region13Fujian,0.0,0.0,5846.69970079444,0.0,0.0,0.0,5846.69970079444
crudesteel_Region14Jiangxi_crudesteel_Region15Shandong,0.0,0.0,805.1562012730561,0.0,0.0,0.0,805.1562012730561
crudesteel_Region14Jiangxi_crudesteel_Region16Henan,0.0,0.0,757.8189790832306,0.0,0.0,0.0,757.8189790832306
crudesteel_Region14Jiangxi_crudesteel_Region17Hubei,0.0,0.0,711.0880148662259,0.0,0.0,0.0,711.0880148662259
crudesteel_Region14Jiangxi_crudesteel_Region18Hunan,0.0,0.0,1210.8567221097783,0.0,0.0,0.0,1210.8567221097783
crudesteel_Region14Jiangxi_crudesteel_Region19Guangdong,0.0,0.0,10339.892937742665,0.0,0.0,0.0,10339.892937742665
crudesteel_Region14Jiangxi_crudesteel_Region20Guangxi,0.0,0.0,1621.0767009778276,0.0,0.0,0.0,1621.0767009778276
crudesteel_Region14Jiangxi_crudesteel_Region21Hainan,0.0,0.0,2107.3164912230377,0.0,0.0,0.0,2107.3164912230377
crudesteel_Region14Jiangxi_crudesteel_Region22Chongqing,0.0,0.0,1467.284940179761,0.0,0.0,0.0,1467.284940179761
crudesteel_Region14Jiangxi_crudesteel_Region23Sichuan,0.0,0.0,1494.8134611637108,0.0,0.0,0.0,1494.8134611637108
crudesteel_Region14Jiangxi_crudesteel_Region24Guizhou,0.0,0.0,2254.378029578868,0.0,0.0,0.0,2254.378029578868
crudesteel_Region14Jiangxi_crudesteel_Region25Yunnan,0.0,0.0,3092.820043313475,0.0,0.0,0.0,3092.820043313475
crudesteel_Region14Jiangxi_crudesteel_Region27Shaanxi,0.0,0.0,951.7354400397727,0.0,0.0,0.0,951.7354400397727
crudesteel_Region14Jiangxi_crudesteel_Region28Gansu,0.0,0.0,1282.6914740183922,0.0,0.0,0.0,1282.6914740183922
crudesteel_Region14Jiangxi_crudesteel_Region29Qinghai,0.0,0.0,1445.993021896692,0.0,0.0,0.0,1445.993021896692
crudesteel_Region14Jiangxi_crudesteel_Region30Ningxia,0.0,0.0,1137.8564026688962,0.0,0.0,0.0,1137.8564026688962
crudesteel_Region14Jiangxi_crudesteel_Region31Xinjiang,0.0,0.0,2540.212405177356,0.0,0.0,0.0,2540.212405177356
crudesteel_Region15Shandong_crudesteel_Region1Beijing,0.0,0.0,886.4191383898693,0.0,0.0,0.0,886.4191383898693
crudesteel_Region15Shandong_crudesteel_Region2Tianjin,0.0,0.0,1116.804370462001,0.0,0.0,0.0,1116.804370462001
crudesteel_Region15Shandong_crudesteel_Region3Hebei,0.0,0.0,685.1565223551715,0.0,0.0,0.0,685.1565223551715
crudesteel_Region15Shandong_crudesteel_Region4Shanxi,0.0,0.0,956.1307879148868,0.0,0.0,0.0,956.1307879148868
crudesteel_Region15Shandong_crudesteel_Region5Innermongolia,0.0,0.0,1385.6931418936565,0.0,0.0,0.0,1385.6931418936565
crudesteel_Region15Shandong_crudesteel_Region6Liaoning,0.0,0.0,884.1338491259417,0.0,0.0,0.0,884.1338491259417
crudesteel_Region15Shandong_crudesteel_Region7Jilin,0.0,0.0,1121.9678026496351,0.0,0.0,0.0,1121.9678026496351
crudesteel_Region15Shandong_crudesteel_Region8Heilongjiang,0.0,0.0,1319.9813844675434,0.0,0.0,0.0,1319.9813844675434
crudesteel_Region15Shandong_crudesteel_Region9Shanghai,0.0,0.0,50382.25164202339,0.0,0.0,0.0,50382.25164202339
crudesteel_Region15Shandong_crudesteel_Region10Jiangsu,0.0,0.0,10717.224705128972,0.0,0.0,0.0,10717.224705128972
crudesteel_Region15Shandong_crudesteel_Region11Zhejiang,0.0,0.0,19586.60701107541,0.0,0.0,0.0,19586.60701107541
crudesteel_Region15Shandong_crudesteel_Region12Anhui,0.0,0.0,5641.892003977273,0.0,0.0,0.0,5641.892003977273
crudesteel_Region15Shandong_crudesteel_Region13Fujian,0.0,0.0,20654.19142221678,0.0,0.0,0.0,20654.19142221678
crudesteel_Region15Shandong_crudesteel_Region14Jiangxi,0.0,0.0,7014.261939316415,0.0,0.0,0.0,7014.261939316415
crudesteel_Region15Shandong_crudesteel_Region16Henan,0.0,0.0,1458.704578593713,0.0,0.0,0.0,1458.704578593713
crudesteel_Region15Shandong_crudesteel_Region17Hubei,0.0,0.0,4138.546854662843,0.0,0.0,0.0,4138.546854662843
crudesteel_Region15Shandong_crudesteel_Region18Hunan,0.0,0.0,5149.733391148015,0.0,0.0,0.0,5149.733391148015
crudesteel_Region15Shandong_crudesteel_Region19Guangdong,0.0,0.0,9492.953519321685,0.0,0.0,0.0,9492.953519321685
crudesteel_Region15Shandong_crudesteel_Region20Guangxi,0.0,0.0,2731.9578993020727,0.0,0.0,0.0,2731.9578993020727
crudesteel_Region15Shandong_crudesteel_Region21Hainan,0.0,0.0,3179.3053548304065,0.0,0.0,0.0,3179.3053548304065
crudesteel_Region15Shandong_crudesteel_Region22Chongqing,0.0,0.0,3956.051285381856,0.0,0.0,0.0,3956.051285381856
crudesteel_Region15Shandong_crudesteel_Region23Sichuan,0.0,0.0,3693.055821558483,0.0,0.0,0.0,3693.055821558483
crudesteel_Region15Shandong_crudesteel_Region24Guizhou,0.0,0.0,5846.1071605657135,0.0,0.0,0.0,5846.1071605657135
crudesteel_Region15Shandong_crudesteel_Region25Yunnan,0.0,0.0,7450.151546839264,0.0,0.0,0.0,7450.151546839264
crudesteel_Region15Shandong_crudesteel_Region27Shaanxi,0.0,0.0,2028.1208001365944,0.0,0.0,0.0,2028.1208001365944
crudesteel_Region15Shandong_crudesteel_Region28Gansu,0.0,0.0,2561.1323408489784,0.0,0.0,0.0,2561.1323408489784
crudesteel_Region15Shandong_crudesteel_Region29Qinghai,0.0,0.0,3035.5456816159035,0.0,0.0,0.0,3035.5456816159035
crudesteel_Region15Shandong_crudesteel_Region30Ningxia,0.0,0.0,2028.050370833815,0.0,0.0,0.0,2028.050370833815
crudesteel_Region15Shandong_crudesteel_Region31Xinjiang,0.0,0.0,6476.997242413217,0.0,0.0,0.0,6476.997242413217
crudesteel_Region16Henan_crudesteel_Region1Beijing,0.0,0.0,946.520898586484,0.0,0.0,0.0,946.520898586484
crudesteel_Region16Henan_crudesteel_Region2Tianjin,0.0,0.0,1075.0454763119787,0.0,0.0,0.0,1075.0454763119787
crudesteel_Region16Henan_crudesteel_Region3Hebei,0.0,0.0,715.7453800219954,0.0,0.0,0.0,715.7453800219954
crudesteel_Region16Henan_crudesteel_Region4Shanxi,0.0,0.0,808.6599715461383,0.0,0.0,0.0,808.6599715461383
crudesteel_Region16Henan_crudesteel_Region5Innermongolia,0.0,0.0,1233.3691276398247,0.0,0.0,0.0,1233.3691276398247
crudesteel_Region16Henan_crudesteel_Region6Liaoning,0.0,0.0,968.5607066313703,0.0,0.0,0.0,968.5607066313703
crudesteel_Region16Henan_crudesteel_Region7Jilin,0.0,0.0,1149.6830748818022,0.0,0.0,0.0,1149.6830748818022
crudesteel_Region16Henan_crudesteel_Region8Heilongjiang,0.0,0.0,1300.999055249999,0.0,0.0,0.0,1300.999055249999
crudesteel_Region16Henan_crudesteel_Region9Shanghai,0.0,0.0,3481.2027786377107,0.0,0.0,0.0,3481.2027786377107
crudesteel_Region16Henan_crudesteel_Region10Jiangsu,0.0,0.0,2969.7377939058824,0.0,0.0,0.0,2969.7377939058824
crudesteel_Region16Henan_crudesteel_Region11Zhejiang,0.0,0.0,4338.903747276361,0.0,0.0,0.0,4338.903747276361
crudesteel_Region16Henan_crudesteel_Region12Anhui,0.0,0.0,3494.771775754836,0.0,0.0,0.0,3494.771775754836
crudesteel_Region16Henan_crudesteel_Region13Fujian,0.0,0.0,16080.247969299258,0.0,0.0,0.0,16080.247969299258
crudesteel_Region16Henan_crudesteel_Region14Jiangxi,0.0,0.0,18424.79855869785,0.0,0.0,0.0,18424.79855869785
crudesteel_Region16Henan_crudesteel_Region15Shandong,0.0,0.0,979.3165332622717,0.0,0.0,0.0,979.3165332622717
crudesteel_Region16Henan_crudesteel_Region17Hubei,0.0,0.0,29896.157127230992,0.0,0.0,0.0,29896.157127230992
crudesteel_Region16Henan_crudesteel_Region18Hunan,0.0,0.0,324267.4242624388,0.0,0.0,0.0,324267.4242624388
crudesteel_Region16Henan_crudesteel_Region19Guangdong,0.0,0.0,364188.4683851196,0.0,0.0,0.0,364188.4683851196
crudesteel_Region16Henan_crudesteel_Region20Guangxi,0.0,0.0,3024.7966663833954,0.0,0.0,0.0,3024.7966663833954
crudesteel_Region16Henan_crudesteel_Region21Hainan,0.0,0.0,3762.5378810651578,0.0,0.0,0.0,3762.5378810651578
crudesteel_Region16Henan_crudesteel_Region22Chongqing,0.0,0.0,13409.720019425275,0.0,0.0,0.0,13409.720019425275
crudesteel_Region16Henan_crudesteel_Region23Sichuan,0.0,0.0,7602.527286263244,0.0,0.0,0.0,7602.527286263244
crudesteel_Region16Henan_crudesteel_Region24Guizhou,0.0,0.0,56571.01047818484,0.0,0.0,0.0,56571.01047818484
crudesteel_Region16Henan_crudesteel_Region25Yunnan,0.0,0.0,38877.936096289835,0.0,0.0,0.0,38877.936096289835
crudesteel_Region16Henan_crudesteel_Region27Shaanxi,0.0,0.0,2580.1042025025854,0.0,0.0,0.0,2580.1042025025854
crudesteel_Region16Henan_crudesteel_Region28Gansu,0.0,0.0,2879.125219943579,0.0,0.0,0.0,2879.125219943579
crudesteel_Region16Henan_crudesteel_Region29Qinghai,0.0,0.0,3505.4180006172,0.0,0.0,0.0,3505.4180006172
crudesteel_Region16Henan_crudesteel_Region30Ningxia,0.0,0.0,1946.7609877885652,0.0,0.0,0.0,1946.7609877885652
