time,MA_battery_discharge_edge,MA_battery_charge_edge,CT_battery_discharge_edge,CT_battery_charge_edge,ME_battery_discharge_edge,ME_battery_charge_edge,MA_natural_gas_combined_cycle_elec_edge,MA_natural_gas_combined_cycle_fuel_edge,MA_natural_gas_combined_cycle_co2_edge,CT_natural_gas_combined_cycle_elec_edge,CT_natural_gas_combined_cycle_fuel_edge,CT_natural_gas_combined_cycle_co2_edge,ME_natural_gas_combined_cycle_elec_edge,ME_natural_gas_combined_cycle_fuel_edge,ME_natural_gas_combined_cycle_co2_edge,MA_to_CT_transmission_edge,MA_to_ME_transmission_edge,MA_solar_pv_edge,CT_onshore_wind_edge,CT_solar_pv_edge,ME_onshore_wind_edge
201,923.6012953730863,-0.0,500.5321794961769,-0.0,0.0,-0.0,2266.2198263,-4934.734577262736,893.4249861972414,6685.828426982891,-13951.090983437924,2525.8204011102707,0.0,-0.0,0.0,-5081.064608445578,-1566.1428745959715,1154.2788805808143,860.7584717491296,145.94553021738116,3052.1428745959715
202,0.0,-0.0,657.5339747572935,-0.0,0.0,-0.0,2266.2198263,-4934.734577262736,893.4249861972414,6685.828426982891,-13951.090983437924,2525.8204011102707,0.0,-0.0,0.0,-4816.415978698643,-1285.3490520983064,2625.5472264726477,291.88933658489907,296.1642403735595,2772.3490520983064
203,449.69258147998653,-0.0,0.0,-0.0,0.0,-0.0,2266.2198263,-4934.734577262736,893.4249861972414,6685.828426982891,-13951.090983437924,2525.8204011102707,0.0,-0.0,0.0,-4121.415395646422,-790.0465701196126,3341.8705469341,157.93359196531202,391.6533766982199,2277.0465701196126
204,663.7766533638694,-0.0,0.0,-0.0,194.56051374892382,-0.0,2266.2198263,-4934.734577262736,893.4249861972414,6685.828426982891,-13951.090983437924,2525.8204011102707,0.0,-0.0,0.0,-4283.344685660363,-119.65645982558277,3532.0642261207113,251.19937757598,433.3168811014926,1399.095946076659
205,74.06823949175478,-0.0,0.0,-0.0,200.94289067383215,-0.0,2266.2198263,-4934.734577262736,893.4249861972414,6685.828426982891,-13951.090983437924,2525.8204011102707,0.0,-0.0,0.0,-4340.816571427337,305.1855815434941,4304.498325499286,152.63576714069922,537.3523773037474,948.8695985089356
206,0.0,-0.0,0.0,-0.0,0.0,-0.0,1060.5908787084,-2309.4557821589606,418.12289354030906,5992.357196362486,-12504.048131764295,2263.8358466136337,0.0,-0.0,0.0,-4240.9795051139745,313.9387479570223,5577.55716664492,600.2771926814689,650.3451160700193,1126.2313561626966
207,0.0,-0.0,0.0,-0.0,0.0,-0.0,1060.5908787084,-2309.4557821589606,418.12289354030906,5203.833427761932,-10858.662379124815,1965.9416599405827,0.0,-0.0,0.0,-4745.451329002152,-431.6464426545333,4195.191613323073,2012.7496809343638,488.8682203058561,1845.6464426545333
208,0.0,-0.0,0.0,-0.0,0.0,-0.0,1060.5908787084,-2309.4557821589606,418.12289354030906,6332.944093196753,-13214.739235700667,2392.5052167253407,0.0,-0.0,0.0,-5465.987422678967,-1033.3024420733946,2928.6911749080127,1751.5742795161448,351.4690499660694,2451.3024420733946
209,0.0,-0.0,0.0,-0.0,0.0,-0.0,1880.9171743755626,-4095.731097945876,741.5248869736894,5041.113792979963,-10519.120846698821,1904.46826473128,0.0,-0.0,0.0,-5900.0,-2315.246474137458,1122.9442897569663,3879.735791848558,149.15041517147904,3829.246474137458
210,29.000000000000064,-0.0,0.0,-839.3971252559804,6.382376924908385,-0.0,2266.2198263,-4934.734577262736,893.4249861972414,2070.130955560874,-4319.671918606797,782.0689773346671,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8109.266169695106,0.0,5635.617623075092
211,0.0,-0.0,0.0,-0.0,0.0,-0.0,2266.2198263,-4934.734577262736,893.4249861972414,2529.6219122603807,-5278.476083713763,955.658779291495,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,6801.378087739619,0.0,5638.0
212,0.0,-0.0,0.0,-0.0,0.0,-0.0,1944.2198263,-4233.573765130536,766.4810585972415,5792.13068813117,-12086.24228105512,2188.192834703148,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,3446.8693118688298,0.0,5594.0
213,0.0,-0.0,0.0,-0.0,0.0,-0.0,1476.2198263,-3214.4953176837366,581.9787041972415,6093.372155462126,-12714.83261426758,2301.9980051700013,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,3011.6278445378734,0.0,5530.0
214,0.0,-0.0,0.0,-0.0,0.0,-0.0,887.6357917379886,-1932.8429584242745,349.9378064644593,6124.647797517378,-12780.094433747916,2313.8135424102575,0.0,-0.0,0.0,-5714.298826186352,-4000.0,0.0,2574.651028668974,0.0,5425.0
215,0.0,-0.0,0.0,-0.0,0.0,-0.0,836.3312311869868,-1821.1263517720195,329.71171199198665,4521.211617066216,-9434.258643327385,1708.0558774189178,0.0,-0.0,0.0,-4770.995246646014,-4000.0,0.0,2953.783629579798,0.0,5291.0
216,0.0,-0.0,0.0,-0.0,0.0,-0.0,836.3312311869868,-1821.1263517720195,329.71171199198665,4247.828407688563,-8863.799190317905,1604.7752002211207,0.0,-0.0,0.0,-3890.1557797431406,-4000.0,0.0,2098.3273720545776,0.0,5172.0
217,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,836.3312311869868,-1821.1263517720195,329.71171199198665,3983.0432608056913,-8311.281022140363,1504.7427609786519,0.0,-0.0,0.0,-3312.0416008907946,-4000.0,0.0,1621.9983400851029,0.0,5295.942890673832
218,0.0,-0.0,0.0,-0.0,0.0,-0.0,836.3312311869868,-1821.1263517720195,329.71171199198665,4481.810324743154,-9352.041305555807,1693.1705735158068,0.0,-0.0,0.0,-3024.5032002006606,-4000.0,0.0,754.6928754575073,0.0,5055.0
219,0.0,-0.0,0.0,-0.0,0.0,-0.0,836.3312311869868,-1821.1263517720195,329.71171199198665,3236.4678471320594,-6753.427476254674,1222.6961258580488,0.0,-0.0,0.0,-2866.559571652559,-4000.0,0.0,1797.091724520499,0.0,5035.0
220,0.0,-0.0,0.0,-0.0,0.0,-0.0,836.3312311869868,-1821.1263517720195,329.71171199198665,2561.2840769183763,-5344.544446774587,967.6203398235781,0.0,-0.0,0.0,-2855.4225209216033,-4000.0,0.0,2458.1384440032275,0.0,5033.0
221,0.0,-0.0,0.0,-0.0,0.0,-0.0,836.3312311869868,-1821.1263517720195,329.71171199198665,4097.897648555127,-8550.943770121248,1548.1332785342254,0.0,-0.0,0.0,-3077.151076383361,-4000.0,0.0,1206.2534278282349,0.0,5063.0
222,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,836.3312311869868,-1821.1263517720195,329.71171199198665,4561.989970264039,-9519.349447231596,1723.4614172941347,0.0,-0.0,0.0,-3810.17150631173,-4000.0,0.0,1682.1815360476912,0.0,5361.942890673832
223,0.0,-0.0,0.0,-0.0,0.0,-0.0,836.3312311869868,-1821.1263517720195,329.71171199198665,5459.454043231472,-11392.057231027595,2062.5118565210964,0.0,-0.0,0.0,-5199.265470209135,-4000.0,0.0,2564.8114269776634,0.0,5349.0
224,0.0,-0.0,710.4657268166619,-0.0,0.0,-0.0,1787.0325452713391,-3891.295623444486,704.5122051110826,5525.578278736394,-11530.036426248396,2087.492746304642,0.0,-0.0,0.0,-4978.851781195209,-4000.0,0.0,1777.8077756421526,0.0,5449.0
225,0.0,-380.0511683722465,0.0,-0.0,0.0,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-5300.190310712851,-4000.0,1245.3678073943254,6594.276739095629,146.1098832919503,5454.0
226,321.67530891026945,-0.0,0.0,-0.0,0.0,-170.65153686154602,888.812651269975,-1935.405591297607,350.40176662353963,4646.378719473716,-9695.44058254271,1755.3424065695608,0.0,-0.0,0.0,-3127.5923404298014,-4000.0,2498.0227289337317,1245.2276152096804,296.9860057464051,5631.651536861546
227,0.0,-0.0,0.0,-0.0,0.0,-139.68937368764273,643.3317162976821,-1400.866424440015,253.62439383998972,3274.506755619841,-6832.801973973155,1237.066738586704,0.0,-0.0,0.0,-2881.7526714117575,-4000.0,3311.9933789392685,2267.813531156834,401.4323846350827,5601.689373687643
228,0.0,-0.0,0.0,-0.0,83.94091745610785,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1888.5173281307493,-3940.704933769997,713.4576735459971,0.0,-0.0,0.0,-2276.2349297457226,-4000.0,3806.059717975753,2938.916563515589,481.80103809938385,5364.059082543892
229,0.0,-195.9533986580327,0.0,-0.0,200.94289067383215,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-3052.5970638825956,-2683.188500607875,4351.135856027804,3946.9240424732407,482.86933308408317,3906.245609934043
230,0.0,-250.2960871683399,0.0,-0.0,200.94289067383215,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-3084.3883083660694,-2521.4051475976103,4443.682205670332,3999.884619358053,435.70000068274487,3732.462256923778
231,0.0,-1511.786570603064,0.0,-399.88422507094555,0.0,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-4116.806523456766,-3358.506369732181,3771.8102814938725,5489.253657161801,351.6334030406385,4757.506369732181
232,0.0,-1511.786570603064,0.0,-180.5026212946073,117.00197321772433,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-4810.601904235361,-3974.4893536126237,2552.676085021839,6099.207645586152,236.09319161854506,5265.487380394899
233,0.0,-189.3380030291213,0.0,-147.06966705152433,0.0,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-5900.0,-4000.0,805.2261130314392,7491.4203731472835,93.84560557896918,5501.0
234,702.7994192630908,-0.0,0.0,-0.0,0.0,-0.0,1326.4204070369092,-2888.3043783438584,522.9224103045215,2297.321984852886,-4793.743719115757,867.8988401560143,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,6965.678015147114,0.0,5605.0
235,567.5794068605082,-0.0,0.0,-839.3971252559804,0.0,-0.0,1374.6404194394918,-2993.304325726528,541.9324654700636,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8472.593436930709,0.0,5594.0
236,419.4589187677876,-0.0,160.34568672044935,-0.0,0.0,-0.0,1374.6404194394918,-2993.304325726528,541.9324654700636,4646.378719473716,-9695.44058254271,1755.3424065695608,0.0,-0.0,0.0,-5756.352788927761,-4000.0,0.0,4205.628382733596,0.0,5555.0
237,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,1224.2198263,-2665.7607690585364,482.6312825972415,3689.6834923065453,-7699.137162047506,1393.9151954447113,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,5344.316507693455,0.0,5696.942890673832
238,0.0,-142.111889997682,0.0,-143.14546271309337,0.0,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,7364.341774387822,0.0,5398.0
239,0.0,-0.0,0.0,-0.0,0.0,-109.39801987535665,643.3317162976821,-1400.866424440015,253.62439383998972,1815.4684259535343,-3788.2762719153766,685.8607333293932,0.0,-0.0,0.0,-4791.243938638441,-4000.0,0.0,5630.775512684907,0.0,5376.398019875357
240,0.0,-1511.786570603064,0.0,-839.3971252559804,0.0,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-5553.187681443635,-3928.8202269306,0.0,7204.781118374343,0.0,5082.8202269306
241,0.0,-691.1760863621732,0.0,-0.0,0.0,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-4119.1493384015175,-4000.0,0.0,4782.345650076246,0.0,5083.0
242,0.0,-872.5682277901943,0.0,-0.0,0.0,-200.94289067383215,643.3317162976821,-1400.866424440015,253.62439383998972,1605.8036883252719,-3350.7759886497292,606.6520791620771,0.0,-0.0,0.0,-4036.5247146778083,-4000.0,0.0,4623.721026352537,0.0,5247.942890673832
243,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,643.3317162976821,-1400.866424440015,253.62439383998972,3315.6890330733677,-6918.735632895749,1252.624875875495,0.0,-0.0,0.0,-3030.5774639900524,-4000.0,0.0,1872.8884309166845,0.0,5230.942890673832
244,0.0,-0.0,0.0,-0.0,0.0,-0.0,835.3172726759572,-1818.9184388122,329.3119732472241,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-3073.880830885754,-3795.2192309980874,0.0,490.98234471631076,0.0,4830.219230998087
245,0.0,-0.0,0.0,-0.0,0.0,-0.0,643.3317162976821,-1400.866424440015,253.62439383998972,4595.730840395915,-9589.755374367029,1736.2082861468195,0.0,-0.0,0.0,-5180.746432339481,-2111.167842260649,0.0,2821.0155919435656,0.0,3178.167842260649
246,0.0,-0.0,0.0,-0.0,0.0,-0.0,1098.1602527224825,-2391.263772205583,432.93408576025,2473.546297488715,-5161.465003908838,934.4741297986286,0.0,-0.0,0.0,-5900.0,-1721.2738382393768,0.0,5885.453702511285,0.0,2895.273838239377
247,0.0,-0.0,0.0,-0.0,0.0,-0.0,2889.2567288909813,-7179.189123433792,1299.7795206787112,3954.561469721999,-8251.849036542855,1493.9827048741588,0.0,-0.0,0.0,-5900.0,-1299.8956598231466,0.0,4799.438530278001,0.0,2662.8956598231466
248,423.8040979364155,-0.0,108.19664078106308,-0.0,0.0,-0.0,4852.129045583743,-11716.12075842614,2121.1829862363793,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-5300.35076646888,-215.17026607434627,0.0,3503.2556395183724,0.0,1677.1702660743463
249,0.0,-0.0,787.6430860997015,-0.0,0.0,-0.0,4852.129045583743,-10565.598578173085,1912.8829759889434,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-3340.6607442107443,-1207.587034385664,1387.466533223403,714.8044036955512,149.31476824604817,2669.587034385664
250,0.0,-0.0,0.0,-0.0,0.0,-0.0,4615.785134435258,-10050.95544561603,1819.7077451021917,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-2511.054530132991,-662.6972789011757,2913.388235203343,493.8574391770434,310.2986047865041,2115.6972789011757
251,0.0,-0.0,0.0,-0.0,152.34459246455702,-0.0,4852.129045583743,-10565.598578173085,1912.8829759889434,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-2155.182421965459,12.820464888284782,3653.0303209290537,8.651117319743253,428.6328184762725,1283.0869141025414
252,0.0,-0.0,0.0,-0.0,128.04065813391668,-0.0,4852.129045583743,-10565.598578173085,1912.8829759889434,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-2299.132908162878,581.7651732707812,3994.7959743333486,36.07082253474558,521.1635994586887,737.6280923006946
253,0.0,-0.0,243.4717961732249,-0.0,200.94289067383215,-0.0,4852.129045583743,-10565.598578173085,1912.8829759889434,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-2632.137949948448,1050.6564837323713,3986.7801487737593,44.227625235200165,559.5400423705789,185.05006737463066
254,0.0,-0.0,18.754631199481217,-0.0,0.0,-0.0,4852.129045583743,-10565.598578173085,1912.8829759889434,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-2696.329149297267,1295.7525628680203,4108.47495499661,331.2703539707083,545.4056779576343,137.71395975244553
255,0.0,-0.0,0.0,-0.0,0.0,-0.0,4346.909083124578,-9465.472990647408,1713.7071799128842,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-3541.3973676492633,1216.018402514301,3601.29181049898,1238.326379795315,473.1725016845049,201.88103711789944
256,0.0,-0.0,0.0,-0.0,0.0,-0.0,4647.978651681407,-10121.057410515725,1832.3995821285412,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-4133.255697960548,1040.158042682492,2608.7868639389612,1988.4056458192317,334.9515659718725,384.28506434420905
257,1068.8380050223539,-0.0,839.3971252559804,-0.0,0.0,-0.0,4852.129045583743,-10565.598578173085,1912.8829759889434,4750.8984861694435,-9913.53842795778,1794.8286365741928,0.0,-0.0,0.0,-5133.443860526707,927.6556074830182,901.4160197465071,2563.0455706925554,111.10267840872709,585.576393895145
258,1362.2054685238625,-0.0,0.0,-0.0,121.50053074919073,-0.0,4852.129045583743,-10565.598578173085,1912.8829759889434,3691.517761558849,-7702.964669364884,1394.6081588895852,0.0,-0.0,0.0,-5900.0,260.7300758076069,0.0,5573.482238441151,0.0,1228.8937424614235
259,744.0661385543274,-0.0,0.0,-0.0,0.0,-0.0,4852.129045583743,-10565.598578173085,1912.8829759889434,1657.032910574365,-3457.674265865973,626.0058235937397,0.0,-0.0,0.0,-5900.0,-319.69244047406596,0.0,7594.967089425635,0.0,1919.692440474066
260,531.7749469068473,-0.0,0.0,-0.0,0.0,-0.0,4852.129045583743,-10565.598578173085,1912.8829759889434,4697.607941722809,-9802.338859758953,1774.6961510012234,0.0,-0.0,0.0,-5900.0,-241.44578431309378,0.0,4472.392058277191,0.0,1801.4457843130938
261,0.0,-0.0,0.0,-0.0,0.0,-0.0,3812.7281850174145,-8302.284443000432,1503.1139462028884,4331.137365228285,-9037.637161044371,1636.2482580249712,0.0,-0.0,0.0,-5900.0,-1396.319299151251,0.0,4712.862634771715,0.0,2897.319299151251
262,0.0,-0.0,0.0,-0.0,0.0,-0.0,2919.236716327933,-6356.690642318727,1150.867622250916,4721.218172398862,-9851.605525797258,1783.6157939396835,0.0,-0.0,0.0,-5900.0,-1538.6072739269134,0.0,4107.781827601138,0.0,2936.6072739269134
263,0.0,-0.0,0.0,-0.0,0.0,-0.0,1766.9587200244855,-3847.5845066349093,696.598384555829,4142.389726425104,-8643.783877100535,1564.941816054906,0.0,-0.0,0.0,-5900.0,-1714.339076184975,0.0,4406.610273574896,0.0,2979.339076184975
264,0.0,-0.0,0.0,-0.0,0.0,-0.0,1003.1644137375489,-2184.408618131497,395.48332518135356,3603.2856505670516,-7518.853721626603,1361.275196727905,0.0,-0.0,0.0,-5900.0,-1613.1445201503748,0.0,4698.714349432948,0.0,2759.144520150375
265,0.0,-0.0,0.0,-0.0,0.0,-0.0,234.7680728663946,-511.2117162537662,92.55397902094137,807.5782178793988,-1685.1460244489729,305.09271371364804,0.0,-0.0,0.0,-5900.0,-1815.5182840133052,0.0,7331.421782120601,0.0,2884.518284013305
266,0.0,-528.6639840344652,0.0,-0.0,0.0,-109.39801987535665,162.29376218421888,-353.3975965747734,63.98201116970528,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-2109.4331362671714,0.0,8050.0,0.0,3244.831156142528
267,0.0,-623.0224602288594,0.0,-0.0,0.0,-200.94289067383215,162.29376218421888,-353.3975965747734,63.98201116970528,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-2054.716214451897,0.0,8008.0,0.0,3261.659105125729
268,0.0,-994.2653329541414,0.0,-0.0,0.0,-200.94289067383215,162.29376218421888,-353.3975965747734,63.98201116970528,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-2430.341570453352,0.0,8007.0,0.0,3636.284461127184
269,0.0,-1222.5648858087307,0.0,-0.0,0.0,-0.0,162.29376218421888,-353.3975965747734,63.98201116970528,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-2896.809002854843,0.0,8072.0,0.0,3933.809002854843
270,0.0,-1511.786570603064,0.0,-0.0,0.0,-200.94289067383215,162.29376218421888,-353.3975965747734,63.98201116970528,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-3921.16318807939,0.0,8276.0,0.0,5257.106078753222
271,0.0,-0.0,0.0,-134.8870864210793,0.0,-0.0,791.7268182303997,-2097.2005967330697,379.6944668153588,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-3048.798234096401,0.0,8778.887086421078,0.0,4358.798234096401
272,804.2590876766627,-0.0,0.0,-524.0579501318753,200.94289067383215,-0.0,1131.1525071019566,-2549.6567177194092,461.61084900734784,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-2789.007571615758,0.0,9422.057950131875,0.0,4019.064680941926
273,95.76609134596845,-0.0,0.0,-0.0,200.94289067383218,-0.0,1131.1525071019566,-2463.105001630379,445.94081355934554,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-3763.656162225053,0.0,8967.917823462716,0.08217653728456145,5026.713271551221
274,277.567875939254,-0.0,0.0,-0.0,200.94289067383215,-0.0,1131.1525071019566,-2463.105001630379,445.94081355934554,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-3737.3916827942894,18.946496777210335,9015.630761971333,3.36923802866702,5025.448792120457
275,1.7531526497830876,-0.0,0.0,-0.0,0.0,-0.0,1131.1525071019566,-2463.105001630379,445.94081355934554,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-3750.6439347168252,435.7694258758377,9010.557487659864,51.44251234013547,5259.643934716825
276,0.0,-0.0,0.0,-0.0,0.0,-109.39801987535662,601.7163981390462,-1310.248317988931,237.21814559346538,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,761.5034281609538,8998.630233757473,74.36976624252812,5624.398019875357
277,0.0,-0.0,0.0,-564.3856417138759,0.0,-0.0,943.9334478283338,-2055.432120739323,372.1323579513614,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,375.28637847166624,9480.344053406625,145.04158830725098,5509.0
278,0.0,-0.0,0.0,-678.3035779296771,0.0,-0.0,781.2544671650717,-1701.1957039732013,307.99847986639577,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,488.9653591349283,9473.67902076435,251.62455716532722,5502.0
279,0.0,-830.5190738015393,0.0,-0.0,0.0,-0.0,529.3793733237156,-1152.7331407630172,208.70030074577372,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,1425.3595267778237,8701.768577419969,303.2314225800318,5482.0
280,0.0,-562.8483737547791,0.0,-458.31763358308945,0.0,-0.0,529.3793733237156,-1152.7331407630172,208.70030074577372,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,1131.6888267310635,9225.155034201618,231.16259938147138,5479.0
281,0.0,-0.0,0.0,-0.0,0.0,-0.0,1355.0698513206119,-3578.48675095576,647.8787108045589,458.31023227562105,-1376.0824818400642,249.13730477195793,0.0,-0.0,0.0,-5900.0,-4000.0,260.1499749793881,8613.48435455642,74.20541316795901,5550.0
282,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,2202.2198263,-4795.3734220563365,868.1938949972416,1125.9962320313416,-3882.4804801819905,702.9162389807238,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8187.003767968658,0.0,5830.942890673832
283,0.0,-0.0,0.0,-0.0,0.0,-0.0,3397.2334784682957,-8097.9850791798635,1466.125906938831,3758.573345883634,-8301.28087709249,1502.9322523663886,0.0,-0.0,0.0,-4567.589926651925,-4000.0,0.0,4187.0165807682915,0.0,5613.0
284,1511.786570603064,-0.0,577.4699610813714,-0.0,0.0,-0.0,3397.2334784682957,-7397.537219768723,1339.3110581707313,4113.401740394207,-8583.29563170801,1553.9905259786544,0.0,-0.0,0.0,-2681.5946050383213,-4000.0,0.0,1268.7229035627429,0.0,5565.0
285,953.6885147677361,-0.0,0.0,-0.0,0.0,-0.0,3397.2334784682957,-7397.537219768723,1339.3110581707313,4113.401740394207,-8583.29563170801,1553.9905259786544,0.0,-0.0,0.0,-2758.640778526063,-4000.0,0.0,1785.239038131856,0.0,5499.0
286,142.40304675569755,-0.0,839.3971252559804,-0.0,0.0,-0.0,3397.2334784682957,-7397.537219768723,1339.3110581707313,4113.401740394207,-8583.29563170801,1553.9905259786544,0.0,-0.0,0.0,-2797.4032512086505,-4000.0,0.0,764.6043855584628,0.0,5393.0
287,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,2912.82623065294,-6342.731694051522,1148.3403793024463,4113.401740394207,-8583.29563170801,1553.9905259786544,0.0,-0.0,0.0,-2446.9003137634822,-4000.0,0.0,975.4985733692753,0.0,5461.942890673832
288,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,1589.9052679231622,-3462.047418851762,626.7975752239022,2560.7504955975455,-5343.431040764357,967.4187596304091,0.0,-0.0,0.0,-2929.763309816014,-4000.0,0.0,2769.0128142184685,0.0,5346.942890673832
289,0.0,-0.0,0.0,-0.0,0.0,-0.0,1589.9052679231622,-3462.047418851762,626.7975752239022,2279.6026964800167,-4756.769482197859,861.2047198156353,0.0,-0.0,0.0,-2328.3625703443968,-4000.0,0.0,2279.75987386438,0.0,5065.0
290,0.0,-1511.786570603064,0.0,-0.0,0.0,-0.0,1589.9052679231622,-3462.047418851762,626.7975752239022,3998.6354320267114,-8343.81667598034,1510.6332836861616,0.0,-0.0,0.0,-4199.45228602057,-3353.006264084741,0.0,2345.8168539938583,0.0,4377.006264084741
291,0.0,-0.0,0.0,-0.0,0.0,-0.0,1589.9052679231622,-3462.047418851762,626.7975752239022,3195.021752334637,-6666.943318645507,1207.038321753596,0.0,-0.0,0.0,-3342.660826751675,-2529.2781911956495,0.0,2252.639074417038,0.0,3533.2781911956495
292,0.0,-841.6878763344747,0.0,-0.0,0.0,-0.0,1589.9052679231622,-3462.047418851762,626.7975752239022,1961.8576804219092,-4093.7417546734446,741.164719885088,0.0,-0.0,0.0,-4005.782606878317,-2692.206728484683,0.0,4141.924926456408,0.0,3693.206728484683
293,0.0,-285.3156191276487,0.0,-0.0,0.0,-0.0,1589.9052679231622,-3462.047418851762,626.7975752239022,4113.401740394207,-8583.29563170801,1553.9905259786544,0.0,-0.0,0.0,-5198.717367963227,-1124.7736816288434,0.0,3239.3156275690194,0.0,2152.7736816288434
294,0.0,-0.0,0.0,-0.0,0.0,-0.0,2234.061705043988,-4864.709687770465,880.7471035373806,3823.8692693972944,-7979.138063255369,1444.6088644516497,0.0,-0.0,0.0,-5900.0,-158.66103292192133,0.0,4423.130730602706,0.0,1278.6610329219213
295,0.0,-0.0,0.0,-577.6591006869567,0.0,-0.0,3397.2334784682957,-7397.537219768723,1339.3110581707313,1480.8246265419148,-3089.986427414884,559.4365893523157,0.0,-0.0,0.0,-5900.0,-281.91160743169075,0.0,7709.834474145042,0.0,1576.9116074316908
296,1056.9641620924058,-0.0,839.3971252559804,-0.0,200.94289067383215,-0.0,3397.2334784682957,-7397.537219768723,1339.3110581707313,4113.401740394207,-8583.29563170801,1553.9905259786544,0.0,-0.0,0.0,-4871.194911442711,-1096.0940431945896,0.0,2871.396045792523,0.0,2304.1511525207575
297,1511.786570603064,-0.0,163.46880153247793,-0.0,200.94289067383218,-0.0,3397.2334784682957,-7397.537219768723,1339.3110581707313,4113.401740394207,-8583.29563170801,1553.9905259786544,0.0,-0.0,0.0,-4818.984855259133,-820.5464644782087,29.877167994831684,3536.6084853343823,5.505827998065618,2051.6035738043765
298,1187.5317040394139,-0.0,66.66092920508095,-0.0,200.94289067383215,-0.0,3397.2334784682957,-7397.537219768723,1339.3110581707313,4113.401740394207,-8583.29563170801,1553.9905259786544,0.0,-0.0,0.0,-3453.0821811870546,-2005.4477778886294,586.6126886790123,2161.5903525863555,123.4291590014113,3242.5048872147972
