time,MA_battery_storage,CT_battery_storage,ME_battery_storage
2172,3534.274731370678,168.3495894434252,655.2485565451049
2173,4489.87897493892,168.3495894434252,655.2485565451049
2174,4489.87897493892,168.3495894434252,655.2485565451049
2175,4489.87897493892,168.3495894434252,655.2485565451049
2176,4489.87897493892,168.3495894434252,655.2485565451049
2177,4489.87897493892,168.3495894434252,655.2485565451049
2178,4024.3564104359325,168.3495894434252,655.2485565451049
2179,3022.8234761183953,0.0,436.8323710300699
2180,1538.5271768588607,0.0,436.8323710300699
2181,527.7774447325078,0.0,218.41618551503498
2182,99.90136697798721,0.0,0.0
2183,154.21160499634695,0.0,184.86745941992558
2184,0.0,0.0,0.0
2185,2846.632702544285,632.1025308449385,436.8323710300699
2186,2419.766649301288,352.48856611605237,427.0206365867108
2187,2329.309751929628,1124.7339213515545,427.0206365867108
2188,2709.7668196902655,1435.2247336064036,436.83237103006985
2189,3260.8458157650766,2171.155738597229,436.83237103006985
2190,3286.4925447892697,1824.7763592521312,436.83237103006985
2191,1643.2462723946348,912.3881796260656,218.41618551503493
2192,0.0,0.0,0.0
2193,0.0,0.0,0.0
2194,0.0,0.0,0.0
2195,86.50092608859974,0.0,0.0
2196,443.96786058682176,0.0,0.0
2197,1201.3318391280634,0.0,0.0
2198,2432.7373159512686,772.2453552355021,0.0
2199,3823.5809609060875,772.2453552355021,0.0
2200,4256.455982520387,1053.41956279909,0.0
2201,4256.455982520387,1053.41956279909,0.0
2202,4256.455982520387,1053.41956279909,0.0
2203,4489.87897493892,1693.291292349898,0.0
2204,2846.632702544285,780.9031127238322,0.0
2205,2433.3502826529807,780.9031127238322,0.0
2206,2642.9080424569806,1553.1484679593343,0.0
2207,3528.2110748469463,1553.1484679593343,0.0
2208,2694.131250918416,1553.1484679593343,0.0
2209,1093.0719797169797,1486.3187454603278,0.0
2210,0.0,1486.3187454603278,0.0
2211,594.8369233363561,1486.3187454603278,0.0
2212,1525.1574670901791,1486.3187454603278,0.0
2213,2916.001112044998,1486.3187454603278,0.0
2214,3047.995638012449,1486.3187454603278,0.0
2215,1643.2462723946348,912.3881796260656,0.0
2216,0.0,0.0,0.0
2217,0.0,0.0,0.0
2218,0.0,0.0,184.86745941992558
2219,0.0,0.0,184.86745941992558
2220,0.0,772.2453552355021,184.86745941992558
2221,1390.843644954819,772.2453552355021,184.86745941992558
2222,2781.687289909638,772.2453552355021,184.86745941992558
2223,4172.530934864457,1544.4907104710041,184.86745941992558
2224,4489.87897493892,2171.155738597229,184.86745941992558
2225,4489.87897493892,2171.155738597229,184.86745941992558
2226,4489.87897493892,2171.155738597229,184.86745941992558
2227,2846.632702544285,1492.0326590756501,184.86745941992558
2228,1909.7895618511566,1492.0326590756501,184.86745941992558
2229,1643.2462723946348,1492.0326590756501,184.86745941992558
2230,1643.2462723946348,1492.0326590756501,184.86745941992558
2231,0.0,579.6444794495845,184.86745941992558
2232,0.0,579.6444794495845,184.86745941992558
2233,1246.415379170831,579.6444794495845,369.73491883985116
